pathway,k_overlap,K_pathway_size_in_background,n_gene_set_size,N_background_size,overlap_genes,p_value,padj,collection
GOBP_LIPID_BIOSYNTHETIC_PROCESS,8,754,149,57622,ENSG00000070748;ENSG00000101255;ENSG00000103375;ENSG00000118777;ENSG00000123560;ENSG00000129474;ENSG00000141338;ENSG00000163106,0.0008195040057873351,0.006514625340346314,GO_BP
GOBP_EPITHELIAL_CELL_DIFFERENTIATION,8,754,149,57622,ENSG00000062038;ENSG00000131096;ENSG00000163347;ENSG00000166292;ENSG00000167767;ENSG00000167916;ENSG00000175832;ENSG00000182271,0.0008195040057873351,0.006514625340346314,GO_BP
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS,10,1143,149,57622,ENSG00000036672;ENSG00000104332;ENSG00000129474;ENSG00000136546;ENSG00000157005;ENSG00000165197;ENSG00000168079;ENSG00000179915;ENSG00000197561;ENSG00000233670,0.0008291434166518808,0.006515894728840033,GO_BP
GOBP_HYALURONAN_CATABOLIC_PROCESS,2,17,149,57622,ENSG00000103888;ENSG00000133800,0.0008805300735975903,0.006850523972589253,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,9,960,149,57622,ENSG00000062038;ENSG00000065325;ENSG00000104332;ENSG00000111846;ENSG00000163347;ENSG00000165197;ENSG00000170419;ENSG00000172987;ENSG00000197561,0.0009349888613336738,0.006994435904976906,GO_BP
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT,5,286,149,57622,ENSG00000073734;ENSG00000119147;ENSG00000141338;ENSG00000185149;ENSG00000186198,0.000929534578778165,0.006994435904976906,GO_BP
GOBP_CELLULAR_EXTRAVASATION,3,73,149,57622,ENSG00000133800;ENSG00000197561;ENSG00000204936,0.0009229650411450274,0.006994435904976906,GO_BP
GOBP_ANATOMICAL_STRUCTURE_MATURATION,5,285,149,57622,ENSG00000034971;ENSG00000062038;ENSG00000071539;ENSG00000163497;ENSG00000182271,0.0009151638632436087,0.006994435904976906,GO_BP
GOBP_REGULATION_OF_SYSTEM_PROCESS,7,597,149,57622,ENSG00000109132;ENSG00000119147;ENSG00000164530;ENSG00000166292;ENSG00000179915;ENSG00000185149;ENSG00000233670,0.0009788115637487534,0.0070585056160314096,GO_BP
GOBP_NEUTROPHIL_MEDIATED_CYTOTOXICITY,2,18,149,57622,ENSG00000110887;ENSG00000197561,0.0009889165965905188,0.0070585056160314096,GO_BP
GOBP_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,3,74,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000168309,0.0009601501772551462,0.0070585056160314096,GO_BP
GOBP_XENOBIOTIC_TRANSMEMBRANE_TRANSPORT,2,18,149,57622,ENSG00000073734;ENSG00000141338,0.0009889165965905188,0.0070585056160314096,GO_BP
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT,2,18,149,57622,ENSG00000109132;ENSG00000165462,0.0009889165965905188,0.0070585056160314096,GO_BP
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION,3,75,149,57622,ENSG00000135406;ENSG00000167767;ENSG00000167916,0.0009982712741224671,0.007060500466066176,GO_BP
GOBP_PHOSPHORUS_METABOLIC_PROCESS,13,1839,149,57622,ENSG00000030304;ENSG00000070748;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000116748;ENSG00000129474;ENSG00000141338;ENSG00000163295;ENSG00000164303;ENSG00000182271;ENSG00000197165;ENSG00000197561,0.0010305298239769688,0.007222992820307043,GO_BP
GOBP_REGULATION_OF_PHOSPHORYLATION,6,441,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000182271;ENSG00000197561,0.0010626646770638662,0.007381724274604356,GO_BP
GOBP_PHOSPHATE_ION_HOMEOSTASIS,2,19,149,57622,ENSG00000104888;ENSG00000179520,0.0011033859350442258,0.007596763340392988,GO_BP
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT,4,175,149,57622,ENSG00000073734;ENSG00000101187;ENSG00000118777;ENSG00000186198,0.0011508361435789752,0.007853951927231954,GO_BP
GOBP_AMINOGLYCAN_METABOLIC_PROCESS,3,83,149,57622,ENSG00000103888;ENSG00000111846;ENSG00000133800,0.001338006806843396,0.009051906919340541,GO_BP
GOBP_SYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT,2,21,149,57622,ENSG00000109132;ENSG00000165462,0.0013504461530190123,0.009057302646972342,GO_BP
GOBP_SMALL_MOLECULE_BIOSYNTHETIC_PROCESS,7,633,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000103375;ENSG00000115263;ENSG00000120254;ENSG00000123560;ENSG00000163106,0.0013687286592708298,0.009101460657373554,GO_BP
GOBP_REGULATION_OF_NEURON_DIFFERENTIATION,4,184,149,57622,ENSG00000104332;ENSG00000109132;ENSG00000162670;ENSG00000186462,0.0013838679689185717,0.009124146439141091,GO_BP
GOBP_RESPONSE_TO_BMP,4,185,149,57622,ENSG00000104332;ENSG00000109132;ENSG00000166292;ENSG00000170419,0.0014116406769613158,0.009229045770385745,GO_BP
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION,2,22,149,57622,ENSG00000156284;ENSG00000163347,0.0014829738835683125,0.009535154391868984,GO_BP
GOBP_CELLULAR_RESPONSE_TO_GLUCAGON_STIMULUS,2,22,149,57622,ENSG00000065325;ENSG00000115263,0.0014829738835683125,0.009535154391868984,GO_BP
GOBP_SUPRAMOLECULAR_FIBER_ORGANIZATION,8,833,149,57622,ENSG00000015592;ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000135406;ENSG00000167767;ENSG00000167916;ENSG00000168309,0.0015400670379017082,0.009741237036483975,GO_BP
GOBP_CELLULAR_COMPONENT_MAINTENANCE,3,87,149,57622,ENSG00000141668;ENSG00000163347;ENSG00000204936,0.0015319501827009757,0.009741237036483975,GO_BP
GOBP_POSITIVE_REGULATION_OF_SECRETION,5,322,149,57622,ENSG00000073734;ENSG00000115263;ENSG00000119147;ENSG00000185149;ENSG00000204936,0.0015678805927338093,0.00975848880917523,GO_BP
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE,6,476,149,57622,ENSG00000034971;ENSG00000111846;ENSG00000115263;ENSG00000179915;ENSG00000196660;ENSG00000197561,0.0015654216859755932,0.00975848880917523,GO_BP
GOBP_INTESTINAL_EPITHELIAL_CELL_DIFFERENTIATION,2,23,149,57622,ENSG00000131096;ENSG00000182271,0.0016214581308165582,0.009785884885203449,GO_BP
GOBP_TISSUE_MORPHOGENESIS,7,651,149,57622,ENSG00000104332;ENSG00000120254;ENSG00000129474;ENSG00000147655;ENSG00000164379;ENSG00000166292;ENSG00000167916,0.0016045074730772688,0.009785884885203449,GO_BP
GOBP_REGULATION_OF_SENSORY_PERCEPTION,2,23,149,57622,ENSG00000166292;ENSG00000233670,0.0016214581308165582,0.009785884885203449,GO_BP
GOBP_POSITIVE_REGULATION_OF_NEURON_DIFFERENTIATION,3,89,149,57622,ENSG00000109132;ENSG00000162670;ENSG00000186462,0.001635173566936309,0.009785884885203449,GO_BP
GOBP_SKIN_DEVELOPMENT,5,325,149,57622,ENSG00000062038;ENSG00000163347;ENSG00000164379;ENSG00000167767;ENSG00000175832,0.0016326857347314318,0.009785884885203449,GO_BP
GOBP_CELL_PROJECTION_ORGANIZATION,12,1703,149,57622,ENSG00000015592;ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000108231;ENSG00000109132;ENSG00000123560;ENSG00000129474;ENSG00000157193;ENSG00000169862;ENSG00000171617;ENSG00000179915,0.0016498991888791552,0.00978958195091086,GO_BP
GOBP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,7,655,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000108381;ENSG00000120254;ENSG00000123560;ENSG00000163106;ENSG00000242366,0.0016609573489977296,0.00978958195091086,GO_BP
GOBP_AMINE_TRANSPORT,3,90,149,57622,ENSG00000103375;ENSG00000179520;ENSG00000185149,0.0016883761875029243,0.00987636596900207,GO_BP
GOBP_CELLULAR_RESPONSE_TO_XENOBIOTIC_STIMULUS,4,195,149,57622,ENSG00000073734;ENSG00000114200;ENSG00000197165;ENSG00000242366,0.0017110956421016986,0.009906199562692607,GO_BP
GOBP_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,7,659,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000168309;ENSG00000182271;ENSG00000197561,0.0017189420835006452,0.009906199562692607,GO_BP
GOBP_REGULATION_OF_RESPIRATORY_GASEOUS_EXCHANGE,2,24,149,57622,ENSG00000109132;ENSG00000165462,0.001765867622124679,0.010084894198795881,GO_BP
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,4,197,149,57622,ENSG00000111846;ENSG00000115263;ENSG00000179915;ENSG00000196660,0.0017758746853920766,0.010084894198795881,GO_BP
GOBP_CELLULAR_RESPONSE_TO_LIPID,7,665,149,57622,ENSG00000104332;ENSG00000143171;ENSG00000162670;ENSG00000163347;ENSG00000168309;ENSG00000198650;ENSG00000242366,0.001808859062412019,0.01019777065620689,GO_BP
GOBP_COGNITION,5,335,149,57622,ENSG00000030304;ENSG00000104888;ENSG00000114200;ENSG00000168309;ENSG00000179915,0.0018629617995032,0.010427225036068272,GO_BP
GOBP_POSITIVE_REGULATION_OF_FOCAL_ADHESION_ASSEMBLY,2,25,149,57622,ENSG00000034971;ENSG00000104332,0.0019161712048603621,0.010572916293484835,GO_BP
GOBP_CELL_DIFFERENTIATION_IN_HINDBRAIN,2,25,149,57622,ENSG00000109132;ENSG00000179915,0.0019161712048603621,0.010572916293484835,GO_BP
GOBP_TRANS_SYNAPTIC_SIGNALING_MODULATING_SYNAPTIC_TRANSMISSION,2,26,149,57622,ENSG00000141668;ENSG00000179915,0.002072337845993384,0.011354076367484879,GO_BP
GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS,3,97,149,57622,ENSG00000135406;ENSG00000167767;ENSG00000167916,0.00209121204648465,0.01137736344171369,GO_BP
GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS,3,100,149,57622,ENSG00000108381;ENSG00000120254;ENSG00000198650,0.002280561192756384,0.01144694585783527,GO_BP
GOBP_PHOSPHATE_ION_TRANSPORT,2,27,149,57622,ENSG00000104888;ENSG00000179520,0.0022343366316921994,0.01144694585783527,GO_BP
GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION,4,208,149,57622,ENSG00000034971;ENSG00000111846;ENSG00000166292;ENSG00000179915,0.002162827206791911,0.01144694585783527,GO_BP
GOBP_CELL_CELL_JUNCTION_ORGANIZATION,4,211,149,57622,ENSG00000062038;ENSG00000163347;ENSG00000182271;ENSG00000204936,0.002277679513133304,0.01144694585783527,GO_BP
GOBP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,5,350,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000103375;ENSG00000115263;ENSG00000242366,0.002251787256737256,0.01144694585783527,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,2,27,149,57622,ENSG00000103888;ENSG00000186198,0.0022343366316921994,0.01144694585783527,GO_BP
GOBP_GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS,2,27,149,57622,ENSG00000103888;ENSG00000133800,0.0022343366316921994,0.01144694585783527,GO_BP
GOBP_CELLULAR_RESPONSE_TO_PEPTIDE_HORMONE_STIMULUS,5,351,149,57622,ENSG00000065325;ENSG00000101255;ENSG00000115263;ENSG00000196660;ENSG00000198650,0.0022796520072631836,0.01144694585783527,GO_BP
GOBP_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,9,1088,149,57622,ENSG00000030304;ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000129474;ENSG00000141668;ENSG00000163347;ENSG00000168309;ENSG00000179915,0.0021961672769825343,0.01144694585783527,GO_BP
GOBP_RESPONSE_TO_MONOSACCHARIDE,4,211,149,57622,ENSG00000044012;ENSG00000092009;ENSG00000115263;ENSG00000133742,0.002277679513133304,0.01144694585783527,GO_BP
GOBP_ORGANIC_ACID_BIOSYNTHETIC_PROCESS,5,347,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000120254;ENSG00000123560;ENSG00000163106,0.0021696818527932966,0.01144694585783527,GO_BP
GOBP_BILE_ACID_AND_BILE_SALT_TRANSPORT,2,27,149,57622,ENSG00000073734;ENSG00000186198,0.0022343366316921994,0.01144694585783527,GO_BP
GOBP_RESPONSE_TO_NUTRIENT_LEVELS,6,516,149,57622,ENSG00000044012;ENSG00000104332;ENSG00000114200;ENSG00000157005;ENSG00000168309;ENSG00000182271,0.0023420135551927928,0.011551615412861958,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_BIOGENESIS,6,515,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000129474;ENSG00000141668;ENSG00000163347;ENSG00000179915,0.00231962791282219,0.011551615412861958,GO_BP
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION,3,101,149,57622,ENSG00000119147;ENSG00000141338;ENSG00000170419,0.002345957885902557,0.011551615412861958,GO_BP
GOBP_LIVER_REGENERATION,2,28,149,57622,ENSG00000163347;ENSG00000198650,0.0024021367669218125,0.011753851601667737,GO_BP
GOBP_NEUROTRANSMITTER_TRANSPORT,4,218,149,57622,ENSG00000070748;ENSG00000104888;ENSG00000179520;ENSG00000179915,0.002561878442740236,0.012369756131996147,GO_BP
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,2,29,149,57622,ENSG00000071539;ENSG00000120498,0.0025757075750428996,0.012369756131996147,GO_BP
GOBP_RESPONSE_TO_GLUCAGON,2,29,149,57622,ENSG00000065325;ENSG00000115263,0.0025757075750428996,0.012369756131996147,GO_BP
GOBP_CELL_MATURATION,4,220,149,57622,ENSG00000034971;ENSG00000071539;ENSG00000163497;ENSG00000182271,0.002647344962239007,0.012562239604751132,GO_BP
GOBP_MORPHOGENESIS_OF_AN_EPITHELIUM,6,529,149,57622,ENSG00000104332;ENSG00000120254;ENSG00000129474;ENSG00000147655;ENSG00000164379;ENSG00000167916,0.002648081356271447,0.012562239604751132,GO_BP
GOBP_CELLULAR_RESPONSE_TO_STEROID_HORMONE_STIMULUS,4,221,149,57622,ENSG00000104332;ENSG00000143171;ENSG00000168309;ENSG00000242366,0.0026908029507253847,0.012687543610086966,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION,9,1133,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000104435;ENSG00000129474;ENSG00000141668;ENSG00000157193;ENSG00000163347;ENSG00000171617;ENSG00000179915,0.002873601253027341,0.013467842017200431,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MODIFICATION_PROCESS,5,373,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000168309;ENSG00000197561,0.0029583517043117896,0.013782021712302828,GO_BP
GOBP_NEUROPEPTIDE_SIGNALING_PATHWAY,3,112,149,57622,ENSG00000119147;ENSG00000131096;ENSG00000185149,0.0031428153157479167,0.014468108376638337,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_JUNCTION_ORGANIZATION,2,32,149,57622,ENSG00000034971;ENSG00000104332,0.00313073903791352,0.014468108376638337,GO_BP
GOBP_SKELETAL_SYSTEM_DEVELOPMENT,6,554,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000120254;ENSG00000138669;ENSG00000147655;ENSG00000152785,0.003319931361398326,0.015049270705666553,GO_BP
GOBP_AMINOGLYCAN_CATABOLIC_PROCESS,2,33,149,57622,ENSG00000103888;ENSG00000133800,0.003327088125160215,0.015049270705666553,GO_BP
GOBP_REGULATION_OF_PROTEIN_TARGETING_TO_MEMBRANE,2,33,149,57622,ENSG00000103888;ENSG00000186198,0.003327088125160215,0.015049270705666553,GO_BP
GOBP_LOCALIZATION_WITHIN_MEMBRANE,7,745,149,57622,ENSG00000030304;ENSG00000103888;ENSG00000108231;ENSG00000138669;ENSG00000172005;ENSG00000179915;ENSG00000186198,0.0033924850862136952,0.015168697684334799,GO_BP
GOBP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,3,115,149,57622,ENSG00000115263;ENSG00000119147;ENSG00000185149,0.0033854757995590004,0.015168697684334799,GO_BP
GOBP_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,11,1627,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000129474;ENSG00000163815;ENSG00000168309;ENSG00000171617;ENSG00000182271;ENSG00000186198;ENSG00000197561,0.0035069765174419345,0.015338579740028108,GO_BP
GOBP_NEGATIVE_REGULATION_OF_B_CELL_ACTIVATION,2,34,149,57622,ENSG00000104332;ENSG00000240505,0.0035290562640938705,0.015338579740028108,GO_BP
GOBP_PTERIDINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,2,34,149,57622,ENSG00000120254;ENSG00000138669,0.0035290562640938705,0.015338579740028108,GO_BP
GOBP_RESPONSE_TO_CARBOHYDRATE,4,237,149,57622,ENSG00000044012;ENSG00000092009;ENSG00000115263;ENSG00000133742,0.003454148135742703,0.015338579740028108,GO_BP
GOBP_L_GLUTAMATE_TRANSMEMBRANE_TRANSPORT,2,34,149,57622,ENSG00000104888;ENSG00000179520,0.0035290562640938705,0.015338579740028108,GO_BP
GOBP_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS,3,117,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000242366,0.0035534458521449003,0.015358782627604069,GO_BP
GOBP_REGULATION_OF_POSTSYNAPTIC_MEMBRANE_NEUROTRANSMITTER_RECEPTOR_LEVELS,3,118,149,57622,ENSG00000108231;ENSG00000157005;ENSG00000170091,0.0036393073453208713,0.015642989583754905,GO_BP
GOBP_TUBE_DEVELOPMENT,9,1180,149,57622,ENSG00000092009;ENSG00000104332;ENSG00000120254;ENSG00000131096;ENSG00000147655;ENSG00000165197;ENSG00000166292;ENSG00000179915;ENSG00000182271,0.0037479050222662476,0.015761460039584545,GO_BP
GOBP_EXPORT_FROM_CELL,8,963,149,57622,ENSG00000073734;ENSG00000115263;ENSG00000118777;ENSG00000119147;ENSG00000179915;ENSG00000185149;ENSG00000196660;ENSG00000204936,0.0037353055672033893,0.015761460039584545,GO_BP
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,3,119,149,57622,ENSG00000062038;ENSG00000110887;ENSG00000197165,0.0037264274521109407,0.015761460039584545,GO_BP
GOBP_HYALURONAN_METABOLIC_PROCESS,2,35,149,57622,ENSG00000103888;ENSG00000133800,0.0037366134801008837,0.015761460039584545,GO_BP
GOBP_LEUKOCYTE_MIGRATION,5,395,149,57622,ENSG00000133800;ENSG00000165197;ENSG00000197561;ENSG00000204936;ENSG00000274736,0.00377229973607847,0.015778759111123922,GO_BP
GOBP_POSITIVE_REGULATION_OF_CANONICAL_WNT_SIGNALING_PATHWAY,3,120,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655,0.0038148118125633057,0.01584468459736086,GO_BP
GOBP_GROWTH,8,967,149,57622,ENSG00000030304;ENSG00000044012;ENSG00000104332;ENSG00000108231;ENSG00000147655;ENSG00000162670;ENSG00000164530;ENSG00000168309,0.0038287926790537812,0.01584468459736086,GO_BP
GOBP_IMPORT_INTO_CELL,8,970,149,57622,ENSG00000103375;ENSG00000104888;ENSG00000133800;ENSG00000157193;ENSG00000168079;ENSG00000179520;ENSG00000197561;ENSG00000204936,0.0039000894051040244,0.016054336281327675,GO_BP
GOBP_EPIDERMIS_DEVELOPMENT,5,399,149,57622,ENSG00000062038;ENSG00000163347;ENSG00000164379;ENSG00000167767;ENSG00000175832,0.003935921920106605,0.016058425085504004,GO_BP
GOBP_POSTSYNAPSE_ORGANIZATION,4,246,149,57622,ENSG00000030304;ENSG00000157193;ENSG00000169862;ENSG00000179915,0.003942363999140443,0.016058425085504004,GO_BP
GOBP_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY,3,122,149,57622,ENSG00000110887;ENSG00000197561;ENSG00000204936,0.0039953955105227,0.01618967555826386,GO_BP
GOBP_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY,3,123,149,57622,ENSG00000101255;ENSG00000103888;ENSG00000197561,0.004087605785176382,0.016477498968223963,GO_BP
GOBP_NEUROMUSCULAR_SYNAPTIC_TRANSMISSION,2,37,149,57622,ENSG00000070748;ENSG00000179915,0.004168375822612221,0.016681525654890422,GO_BP
GOBP_POSITIVE_REGULATION_OF_CELL_SUBSTRATE_ADHESION,3,124,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000185149,0.00418110218856508,0.016681525654890422,GO_BP
GOBP_SODIUM_ION_TRANSPORT,4,251,149,57622,ENSG00000044012;ENSG00000104888;ENSG00000136546;ENSG00000179520,0.004232802970639111,0.016801224422513944,GO_BP
GOBP_CHEMICAL_SYNAPTIC_TRANSMISSION_POSTSYNAPTIC,3,125,149,57622,ENSG00000104888;ENSG00000179915;ENSG00000185149,0.004275890020125657,0.016801224422513944,GO_BP
GOBP_REGULATION_OF_CELL_MATRIX_ADHESION,3,125,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000168309,0.004275890020125657,0.016801224422513944,GO_BP
GOBP_CHLORIDE_TRANSPORT,3,126,149,57622,ENSG00000104888;ENSG00000142959;ENSG00000179520,0.004371974512335817,0.016834393036835708,GO_BP
GOBP_RESPONSE_TO_DEXAMETHASONE,2,38,149,57622,ENSG00000163347;ENSG00000198650,0.00439252157644942,0.016834393036835708,GO_BP
GOBP_NEGATIVE_REGULATION_OF_CELL_MATRIX_ADHESION,2,38,149,57622,ENSG00000034971;ENSG00000168309,0.00439252157644942,0.016834393036835708,GO_BP
GOBP_BIOLOGICAL_PROCESS_INVOLVED_IN_INTERACTION_WITH_SYMBIONT,2,38,149,57622,ENSG00000110887;ENSG00000197561,0.00439252157644942,0.016834393036835708,GO_BP
GOBP_OSTEOBLAST_DIFFERENTIATION,4,253,149,57622,ENSG00000034971;ENSG00000104332;ENSG00000147655;ENSG00000152785,0.004352914397448225,0.016834393036835708,GO_BP
GOBP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,6,588,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000104332;ENSG00000182271;ENSG00000197561,0.004427968838171072,0.01688705762792693,GO_BP
GOBP_HORMONE_METABOLIC_PROCESS,4,256,149,57622,ENSG00000092009;ENSG00000114200;ENSG00000125851;ENSG00000242366,0.004537360706693056,0.017219837218571697,GO_BP
GOBP_REGULATION_OF_CELLULAR_EXTRAVASATION,2,39,149,57622,ENSG00000133800;ENSG00000197561,0.004622137661247552,0.017372092272708188,GO_BP
GOBP_POSITIVE_REGULATION_OF_AMINE_TRANSPORT,2,39,149,57622,ENSG00000179520;ENSG00000185149,0.004622137661247552,0.017372092272708188,GO_BP
GOBP_MAPK_CASCADE,7,798,149,57622,ENSG00000034971;ENSG00000101255;ENSG00000111846;ENSG00000115263;ENSG00000179915;ENSG00000196660;ENSG00000197561,0.004915117536140824,0.018384430014988275,GO_BP
GOBP_MESENCHYMAL_CELL_DIFFERENTIATION,4,265,149,57622,ENSG00000104332;ENSG00000109132;ENSG00000111846;ENSG00000166292,0.005122127019789286,0.018461626805712887,GO_BP
GOBP_RESPONSE_TO_TOXIC_SUBSTANCE,4,265,149,57622,ENSG00000103375;ENSG00000118777;ENSG00000163347;ENSG00000196660,0.005122127019789286,0.018461626805712887,GO_BP
GOBP_TRANSEPITHELIAL_TRANSPORT,2,41,149,57622,ENSG00000103375;ENSG00000118777,0.00509766333585655,0.018461626805712887,GO_BP
GOBP_SECRETION,8,1012,149,57622,ENSG00000044012;ENSG00000073734;ENSG00000115263;ENSG00000119147;ENSG00000179915;ENSG00000185149;ENSG00000186198;ENSG00000204936,0.005010164742448075,0.018461626805712887,GO_BP
GOBP_POSITIVE_REGULATION_OF_ORGANIC_ACID_TRANSPORT,2,41,149,57622,ENSG00000073734;ENSG00000179520,0.00509766333585655,0.018461626805712887,GO_BP
GOBP_PROTEIN_PROCESSING,4,263,149,57622,ENSG00000092009;ENSG00000114200;ENSG00000125851;ENSG00000163815,0.004988048440516989,0.018461626805712887,GO_BP
GOBP_FATTY_ACID_METABOLIC_PROCESS,5,425,149,57622,ENSG00000073734;ENSG00000101255;ENSG00000123560;ENSG00000163106;ENSG00000242366,0.005125593046316175,0.018461626805712887,GO_BP
GOBP_REGULATION_OF_KINASE_ACTIVITY,4,264,149,57622,ENSG00000101255;ENSG00000103888;ENSG00000182271;ENSG00000197561,0.005054789490647344,0.018461626805712887,GO_BP
GOBP_HEAD_DEVELOPMENT,7,806,149,57622,ENSG00000092009;ENSG00000104332;ENSG00000109132;ENSG00000123560;ENSG00000157193;ENSG00000165462;ENSG00000179915,0.005183527088991768,0.018514745274573443,GO_BP
GOBP_SKIN_EPIDERMIS_DEVELOPMENT,3,134,149,57622,ENSG00000062038;ENSG00000163347;ENSG00000164379,0.005187936336577134,0.018514745274573443,GO_BP
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,7,811,149,57622,ENSG00000030304;ENSG00000101255;ENSG00000103888;ENSG00000163815;ENSG00000168309;ENSG00000186198;ENSG00000197561,0.005356793911582055,0.0186052931393341,GO_BP
GOBP_EXPLORATION_BEHAVIOR,2,42,149,57622,ENSG00000162670;ENSG00000185149,0.005343514465552807,0.0186052931393341,GO_BP
GOBP_RESPONSE_TO_ETHANOL,3,135,149,57622,ENSG00000163347;ENSG00000185149;ENSG00000198650,0.005295915376486736,0.0186052931393341,GO_BP
GOBP_AMINE_BIOSYNTHETIC_PROCESS,2,42,149,57622,ENSG00000110887;ENSG00000197165,0.005343514465552807,0.0186052931393341,GO_BP
GOBP_ACID_SECRETION,2,42,149,57622,ENSG00000073734;ENSG00000186198,0.005343514465552807,0.0186052931393341,GO_BP
GOBP_CELL_SURFACE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY,5,428,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000111846;ENSG00000152785;ENSG00000166292,0.0052775545720631515,0.0186052931393341,GO_BP
GOBP_NEGATIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,9,1254,149,57622,ENSG00000062038;ENSG00000104332;ENSG00000147655;ENSG00000152785;ENSG00000163106;ENSG00000164530;ENSG00000185149;ENSG00000197561;ENSG00000240505,0.005533864328258064,0.019134873099487883,GO_BP
GOBP_POSITIVE_REGULATION_OF_MULTICELLULAR_ORGANISMAL_PROCESS,11,1734,149,57622,ENSG00000092009;ENSG00000109132;ENSG00000111846;ENSG00000119147;ENSG00000138669;ENSG00000141668;ENSG00000157193;ENSG00000175832;ENSG00000179915;ENSG00000185149;ENSG00000197561,0.005608401546551336,0.019306798244322743,GO_BP
GOBP_L_GLUTAMATE_IMPORT,2,44,149,57622,ENSG00000104888;ENSG00000179520,0.005851248006871503,0.020054057045577223,GO_BP
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT,10,1502,149,57622,ENSG00000062038;ENSG00000092009;ENSG00000104332;ENSG00000138669;ENSG00000141668;ENSG00000157193;ENSG00000164530;ENSG00000166292;ENSG00000175832;ENSG00000179915,0.005890593753668257,0.02010035938751712,GO_BP
